URL,Final URL,Status Code,Redirected,Content Type,Title,Title Length,Meta Description,Meta Desc Length,H1,H1 Count,H2 Count,Canonical,Meta Robots,Indexable,Indexability Reason,Internal Links,External Links,Images,Images Missing Alt,Word Count,Has Schema,HTTPS,Error
https://www.atlascopco.com/en-us/compressors/news-and-stories/saint-gobain,https://www.atlascopco.com/en-us/compressors/news-and-stories/saint-gobain,200,False,text/html,Saint-Gobain Ceramic Materials choses oil-free compressors ZT and AIRnet - Atlas Copco USA,90,Saint-Gobain Ceramic Materials in Mudanjiang uses the AIRnet modular piping system and choses ZT oil-free compressors for optimal performance,141,Saint-Gobain Ceramic Materials choses oil-free compressors ZT and AIRnet,1,3,https://www.atlascopco.com/en-us/compressors/news-and-stories/saint-gobain,,True,Indexable,139,19,6,0,1345,True,True,
https://www.atlascopco.com/en-us/compressors/news-and-stories/princess-gate-spring-water,https://www.atlascopco.com/en-us/compressors/news-and-stories/princess-gate-spring-water,200,False,text/html,Purity of natural water products ensured by ZT oil-free air compressors - Atlas Copco USA,89,Princes Gate Spring Water used oil-free ZT compressors to improve both the purity of its water and the efficiency of its process. The result: costs reduced by 35%,162,Purity of natural water products ensured by ZT oil-free air compressors,1,3,https://www.atlascopco.com/en-us/compressors/news-and-stories/princess-gate-spring-water,,True,Indexable,138,19,6,0,1426,True,True,
https://www.atlascopco.com/en-us/compressors/news-and-stories/siyaram,https://www.atlascopco.com/en-us/compressors/news-and-stories/siyaram,200,False,text/html,Siyaram Silk Mills Ltd saves energy and reduces emissions - Atlas Copco USA,75,"How Siyaram Silk Mills Limited in Tarapur, Maharashtra, India, saves energy and reduces emissions with a ZT oil-free compressor and an AIRnet piping system",155,Siyaram Silk Mills Ltd saves energy and reduces emissions,1,2,https://www.atlascopco.com/en-us/compressors/news-and-stories/siyaram,,True,Indexable,136,19,7,0,1261,True,True,
https://www.atlascopco.com/en-us/compressors/news-and-stories/kolak,https://www.atlascopco.com/en-us/compressors/news-and-stories/kolak,200,False,text/html,Kolak choses ZT for high quality oil-free air  - Atlas Copco USA,64,Kolak’s London factory needed a reliable 24/7 supply of contamination-free air to prepare snack foods for customers. Their answer was the ZT 90 FF compressor,157,Kolak choses ZT for high quality oil-free air,1,2,https://www.atlascopco.com/en-us/compressors/news-and-stories/kolak,,True,Indexable,136,19,7,0,1441,True,True,
https://www.atlascopco.com/en-us/compressors/news-and-stories/henkel,https://www.atlascopco.com/en-us/compressors/news-and-stories/henkel,200,False,text/html,How Henkel CEE in Vienna reduces energy costs with 35% - Atlas Copco USA,72,"Henkel’s laundry detergent production facility in Vienna, Austria, relies on variable speed drive compressors for maximum energy savings",136,How Henkel CEE in Vienna reduces energy costs with 35%,1,3,https://www.atlascopco.com/en-us/compressors/news-and-stories/henkel,,True,Indexable,141,19,7,0,1441,True,True,
https://www.atlascopco.com/en-us/compressors/news-and-stories/iff,https://www.atlascopco.com/en-us/compressors/news-and-stories/iff,200,False,text/html,"IFF saves £10,000 pa with ZT VSD compressors - Atlas Copco USA",62,"Based in Suffolk, UK, International Flavors & Fragrances (IFF) replaced 2 older compressors with an efficient new H2 ZT 160 VSD – and saved £10,000 a year",154,"IFF saves £10,000 pa with ZT VSD compressors",1,3,https://www.atlascopco.com/en-us/compressors/news-and-stories/iff,,True,Indexable,137,19,7,1,1367,True,True,
https://www.atlascopco.com/en-us/compressors/news-and-stories/fritolay-wwt-succes-story,https://www.atlascopco.com/en-us/compressors/news-and-stories/fritolay-wwt-succes-story,200,False,text/html,PepsiCo chooses energy-efficient ZS for wastewater treatment - Atlas Copco USA,78,"Frito Lay, an affiliate of PepsiCo Foods achieves an average of 30% energy efficiency and lower noise levels by choosing Atlas Copco screw blower technology. Discover how",170,PepsiCo chooses energy-efficient ZS for wastewater treatment,1,3,https://www.atlascopco.com/en-us/compressors/news-and-stories/fritolay-wwt-succes-story,,True,Indexable,133,20,10,0,1410,True,True,
https://www.atlascopco.com/en-us/compressors/news-and-stories/sanderson,https://www.atlascopco.com/en-us/compressors/news-and-stories/sanderson,200,False,text/html,Laboratorio Sanderson chooses onsite nitrogen generation - Atlas Copco USA,74,"Leader in pharma Laboratorio Sanderson S.A in Chile installs NGP nitrogen generator to reduce costs, boost efficiency and increase independency",143,Laboratorio Sanderson chooses onsite nitrogen generation,1,3,https://www.atlascopco.com/en-us/compressors/news-and-stories/sanderson,,True,Indexable,139,19,7,0,1451,True,True,
https://www.atlascopco.com/en-us/compressors/news-and-stories/zs-hoffman-mineral-pneumatic-conveying-customer-story,https://www.atlascopco.com/en-us/compressors/news-and-stories/zs-hoffman-mineral-pneumatic-conveying-customer-story,429,False,text/html,,0,,0,,0,0,,,True,,0,0,0,0,0,False,True,
https://www.atlascopco.com/en-us/compressors/news-and-stories/success-story-oman-cement-company-za-zs-ga-vsd,https://www.atlascopco.com/en-us/compressors/news-and-stories/success-story-oman-cement-company-za-zs-ga-vsd,200,False,text/html,Oman Cement Company reduces energy cost  with 30% - Atlas Copco USA,67,"30% less on the energy bill. That’s the difference Atlas Copco’s complete compressor set-up with blowers ZS, ZA and GA VSD makes for Oman’s largest cement manufacturer and Middle East cement pioneer, Oman Cement Company SAOG (OCC).",231,Oman Cement Company reduces energy cost  with 30%,1,4,https://www.atlascopco.com/en-us/compressors/news-and-stories/success-story-oman-cement-company-za-zs-ga-vsd,,True,Indexable,133,19,7,0,1562,True,True,
https://www.atlascopco.com/en-us/compressors/news-and-stories/zb-vsd-putzhagen-deep-sedimentation-tanks,https://www.atlascopco.com/en-us/compressors/news-and-stories/zb-vsd-putzhagen-deep-sedimentation-tanks,429,False,text/html,,0,,0,,0,0,,,True,,0,0,0,0,0,False,True,
https://www.atlascopco.com/en-us/compressors/news-and-stories/wesermetall-zb-vsd,https://www.atlascopco.com/en-us/compressors/news-and-stories/wesermetall-zb-vsd,429,False,text/html,,0,,0,,0,0,,,True,,0,0,0,0,0,False,True,
https://www.atlascopco.com/en-us/compressors/news-and-stories/zs-sandoz-mumbai,https://www.atlascopco.com/en-us/compressors/news-and-stories/zs-sandoz-mumbai,429,False,text/html,,0,,0,,0,0,,,True,,0,0,0,0,0,False,True,
https://www.atlascopco.com/en-us/compressors/news-and-stories/za-fermentation-kingdom-pharmaceutical-industry-mongolia,https://www.atlascopco.com/en-us/compressors/news-and-stories/za-fermentation-kingdom-pharmaceutical-industry-mongolia,429,False,text/html,,0,,0,,0,0,,,True,,0,0,0,0,0,False,True,
https://www.atlascopco.com/en-us/compressors/news-and-stories/zs-northumbrian-water,https://www.atlascopco.com/en-us/compressors/news-and-stories/zs-northumbrian-water,429,False,text/html,,0,,0,,0,0,,,True,,0,0,0,0,0,False,True,
https://www.atlascopco.com/en-us/compressors/news-and-stories/zs-vsd-landfill-seepage-muenster,https://www.atlascopco.com/en-us/compressors/news-and-stories/zs-vsd-landfill-seepage-muenster,200,False,text/html,Screw blower ZS VSD brings efficiency to sewage treatment works  - Atlas Copco USA,82,Why waste management center in Münster has chosen Atlas Copco ZS VSD screw blowers,82,Screw blower ZS VSD brings efficiency to sewage treatment works,1,3,https://www.atlascopco.com/en-us/compressors/news-and-stories/zs-vsd-landfill-seepage-muenster,,True,Indexable,133,19,9,1,1544,True,True,
https://www.atlascopco.com/en-us/compressors/news-and-stories/air-liquide-centrifugal-technology,https://www.atlascopco.com/en-us/compressors/news-and-stories/air-liquide-centrifugal-technology,429,False,text/html,,0,,0,,0,0,,,True,,0,0,0,0,0,False,True,
https://www.atlascopco.com/en-us/compressors/news-and-stories/zs-vsd-hull-lubrication-marine-silverstream-customer-story,https://www.atlascopco.com/en-us/compressors/news-and-stories/zs-vsd-hull-lubrication-marine-silverstream-customer-story,429,False,text/html,,0,,0,,0,0,,,True,,0,0,0,0,0,False,True,
https://www.atlascopco.com/en-us/compressors/news-and-stories/zb-vsd-currenta,https://www.atlascopco.com/en-us/compressors/news-and-stories/zb-vsd-currenta,429,False,text/html,,0,,0,,0,0,,,True,,0,0,0,0,0,False,True,
https://www.atlascopco.com/en-us/compressors/news-and-stories/zs-vsd-versmold-industrial-sewage-treatment-plant,https://www.atlascopco.com/en-us/compressors/news-and-stories/zs-vsd-versmold-industrial-sewage-treatment-plant,429,False,text/html,,0,,0,,0,0,,,True,,0,0,0,0,0,False,True,
https://www.atlascopco.com/en-us/compressors/news-and-stories/making-quality-industrial-gases-requires-quality-air,https://www.atlascopco.com/en-us/compressors/news-and-stories/making-quality-industrial-gases-requires-quality-air,429,False,text/html,,0,,0,,0,0,,,True,,0,0,0,0,0,False,True,
https://www.atlascopco.com/en-us/compressors/news-and-stories/productreleases/product-release-zr-90-160-vsd-plus,https://www.atlascopco.com/en-us/compressors/news-and-stories/productreleases/product-release-zr-90-160-vsd-plus,429,False,text/html,,0,,0,,0,0,,,True,,0,0,0,0,0,False,True,
https://www.atlascopco.com/en-us/compressors/news-and-stories/productreleases/productreleasezh1000-3150,https://www.atlascopco.com/en-us/compressors/news-and-stories/productreleases/productreleasezh1000-3150,429,False,text/html,,0,,0,,0,0,,,True,,0,0,0,0,0,False,True,
https://www.atlascopco.com/en-us/compressors/news-and-stories/productreleases/zt90-160productrelease,https://www.atlascopco.com/en-us/compressors/news-and-stories/productreleases/zt90-160productrelease,429,False,text/html,,0,,0,,0,0,,,True,,0,0,0,0,0,False,True,
https://www.atlascopco.com/en-us/compressors/news-and-stories/productreleases/ga90-160productrelease,https://www.atlascopco.com/en-us/compressors/news-and-stories/productreleases/ga90-160productrelease,429,False,text/html,,0,,0,,0,0,,,True,,0,0,0,0,0,False,True,
https://www.atlascopco.com/en-us/compressors/news-and-stories/productreleases/mdgproductrelease,https://www.atlascopco.com/en-us/compressors/news-and-stories/productreleases/mdgproductrelease,429,False,text/html,,0,,0,,0,0,,,True,,0,0,0,0,0,False,True,
https://www.atlascopco.com/en-us/compressors/news-and-stories/productreleases/zl2-vsd,https://www.atlascopco.com/en-us/compressors/news-and-stories/productreleases/zl2-vsd,429,False,text/html,,0,,0,,0,0,,,True,,0,0,0,0,0,False,True,
https://www.atlascopco.com/en-us/compressors/news-and-stories/productreleases/ze3s,https://www.atlascopco.com/en-us/compressors/news-and-stories/productreleases/ze3s,429,False,text/html,,0,,0,,0,0,,,True,,0,0,0,0,0,False,True,
https://www.atlascopco.com/en-us/compressors/news-and-stories/productreleases/filters-and-carbon-towers,https://www.atlascopco.com/en-us/compressors/news-and-stories/productreleases/filters-and-carbon-towers,429,False,text/html,,0,,0,,0,0,,,True,,0,0,0,0,0,False,True,
https://www.atlascopco.com/en-us/compressors/news-and-stories/vsdplus-compressor-reduces-energy-consumption-trelleborg,https://www.atlascopco.com/en-us/compressors/news-and-stories/vsdplus-compressor-reduces-energy-consumption-trelleborg,429,False,text/html,,0,,0,,0,0,,,True,,0,0,0,0,0,False,True,
https://www.atlascopco.com/en-us/compressors/news-and-stories/severn-trent-install-screw-blowers,https://www.atlascopco.com/en-us/compressors/news-and-stories/severn-trent-install-screw-blowers,429,False,text/html,,0,,0,,0,0,,,True,,0,0,0,0,0,False,True,
https://www.atlascopco.com/en-us/compressors/news-and-stories/vsdplus-compressor-increases-production-efficiency,https://www.atlascopco.com/en-us/compressors/news-and-stories/vsdplus-compressor-increases-production-efficiency,429,False,text/html,,0,,0,,0,0,,,True,,0,0,0,0,0,False,True,
https://www.atlascopco.com/en-us/compressors/news-and-stories/municipal-wastewater-treatment-success-story-zs,https://www.atlascopco.com/en-us/compressors/news-and-stories/municipal-wastewater-treatment-success-story-zs,200,False,text/html,Energy-efficient ZS blower for wastewater treatment   - Atlas Copco USA,71,Municipal wastewater treatment plants benefits from energy-efficient ZS screw blower,84,Energy-efficient ZS blower for wastewater treatment,1,2,https://www.atlascopco.com/en-us/compressors/news-and-stories/municipal-wastewater-treatment-success-story-zs,,True,Indexable,133,19,6,0,1024,True,True,
https://www.atlascopco.com/en-us/compressors/news-and-stories/compressor-technology-powers-airias-contribution-to-rona-sailing,https://www.atlascopco.com/en-us/compressors/news-and-stories/compressor-technology-powers-airias-contribution-to-rona-sailing,429,False,text/html,,0,,0,,0,0,,,True,,0,0,0,0,0,False,True,
https://www.atlascopco.com/en-us/compressors/news-and-stories/zs-ibbenburen-power-plant-customer-story0,https://www.atlascopco.com/en-us/compressors/news-and-stories/zs-ibbenburen-power-plant-customer-story0,200,False,text/html,Ibbenbüren power plant lowers energy needs with 18% - Atlas Copco USA,69,How the Ibbenbüren power plant matches control with energy-efficiency thanks to ZB centrifugal blowers,102,Ibbenbüren power plant lowers energy needs with 18%,1,4,https://www.atlascopco.com/en-us/compressors/news-and-stories/zs-ibbenburen-power-plant-customer-story0,,True,Indexable,133,19,10,0,1474,True,True,
https://www.atlascopco.com/en-us/compressors/news-and-stories/brewery-combines-onsite-nitrogen-compressed-air-solution,https://www.atlascopco.com/en-us/compressors/news-and-stories/brewery-combines-onsite-nitrogen-compressed-air-solution,429,False,text/html,,0,,0,,0,0,,,True,,0,0,0,0,0,False,True,
https://www.atlascopco.com/en-us/compressors/news-and-stories/vsd-compressor-at-kingsmoor-packaging-ensures-future-production-capacity,https://www.atlascopco.com/en-us/compressors/news-and-stories/vsd-compressor-at-kingsmoor-packaging-ensures-future-production-capacity,429,False,text/html,,0,,0,,0,0,,,True,,0,0,0,0,0,False,True,
https://www.atlascopco.com/en-us/compressors/news-and-stories/new-air-compressor-reduces-printers-co2-emissions,https://www.atlascopco.com/en-us/compressors/news-and-stories/new-air-compressor-reduces-printers-co2-emissions,429,False,text/html,,0,,0,,0,0,,,True,,0,0,0,0,0,False,True,
https://www.atlascopco.com/en-us/compressors/news-and-stories/compressor-helps-quartztec-hits-energy-targets,https://www.atlascopco.com/en-us/compressors/news-and-stories/compressor-helps-quartztec-hits-energy-targets,429,False,text/html,,0,,0,,0,0,,,True,,0,0,0,0,0,False,True,
https://www.atlascopco.com/en-us/compressors/news-and-stories/marine-harvest-saves-energy-with-vsd-plus,https://www.atlascopco.com/en-us/compressors/news-and-stories/marine-harvest-saves-energy-with-vsd-plus,429,False,text/html,,0,,0,,0,0,,,True,,0,0,0,0,0,False,True,
https://www.atlascopco.com/en-us/compressors/news-and-stories/sika-improves-with-compressed-air-and-nitrogen-system,https://www.atlascopco.com/en-us/compressors/news-and-stories/sika-improves-with-compressed-air-and-nitrogen-system,429,False,text/html,,0,,0,,0,0,,,True,,0,0,0,0,0,False,True,
https://www.atlascopco.com/en-us/compressors/news-and-stories/salutas-pharma-goes-oil-free,https://www.atlascopco.com/en-us/compressors/news-and-stories/salutas-pharma-goes-oil-free,429,False,text/html,,0,,0,,0,0,,,True,,0,0,0,0,0,False,True,
https://www.atlascopco.com/en-us/compressors/news-and-stories/optimizer-germany,https://www.atlascopco.com/en-us/compressors/news-and-stories/optimizer-germany,429,False,text/html,,0,,0,,0,0,,,True,,0,0,0,0,0,False,True,
https://www.atlascopco.com/en-us/compressors/news-and-stories/biomethane-providing-clean-gas-to-the-grid-with-atlas-copco-oxygen-generator,https://www.atlascopco.com/en-us/compressors/news-and-stories/biomethane-providing-clean-gas-to-the-grid-with-atlas-copco-oxygen-generator,429,False,text/html,,0,,0,,0,0,,,True,,0,0,0,0,0,False,True,
https://www.atlascopco.com/en-us/compressors/news-and-stories/wastewater-treatment-artistic-milliners,https://www.atlascopco.com/en-us/compressors/news-and-stories/wastewater-treatment-artistic-milliners,429,False,text/html,,0,,0,,0,0,,,True,,0,0,0,0,0,False,True,
https://www.atlascopco.com/en-us/compressors/news-and-stories/lutos,https://www.atlascopco.com/en-us/compressors/news-and-stories/lutos,429,False,text/html,,0,,0,,0,0,,,True,,0,0,0,0,0,False,True,
https://www.atlascopco.com/en-us/compressors/news-and-stories/screw-blower-solution-washington-wastewater-treatment-facility,https://www.atlascopco.com/en-us/compressors/news-and-stories/screw-blower-solution-washington-wastewater-treatment-facility,429,False,text/html,,0,,0,,0,0,,,True,,0,0,0,0,0,False,True,
https://www.atlascopco.com/en-us/compressors/news-and-stories/al-marjan-island-choose-atlas-copco-air-blower-wastewater-treatment,https://www.atlascopco.com/en-us/compressors/news-and-stories/al-marjan-island-choose-atlas-copco-air-blower-wastewater-treatment,429,False,text/html,,0,,0,,0,0,,,True,,0,0,0,0,0,False,True,
https://www.atlascopco.com/en-us/compressors/news-and-stories/process-filtration-case-study-pharma,https://www.atlascopco.com/en-us/compressors/news-and-stories/process-filtration-case-study-pharma,429,False,text/html,,0,,0,,0,0,,,True,,0,0,0,0,0,False,True,
https://www.atlascopco.com/en-us/compressors/news-and-stories/process-filtration-case-study-brewery,https://www.atlascopco.com/en-us/compressors/news-and-stories/process-filtration-case-study-brewery,429,False,text/html,,0,,0,,0,0,,,True,,0,0,0,0,0,False,True,
https://www.atlascopco.com/en-us/compressors/news-and-stories/process-filtration-case-study-beer,https://www.atlascopco.com/en-us/compressors/news-and-stories/process-filtration-case-study-beer,429,False,text/html,,0,,0,,0,0,,,True,,0,0,0,0,0,False,True,
https://www.atlascopco.com/en-us/compressors/news-and-stories/process-filtration-case-study-cosmetics,https://www.atlascopco.com/en-us/compressors/news-and-stories/process-filtration-case-study-cosmetics,429,False,text/html,,0,,0,,0,0,,,True,,0,0,0,0,0,False,True,
https://www.atlascopco.com/en-us/compressors/news-and-stories/process-filtration-wine-case-study,https://www.atlascopco.com/en-us/compressors/news-and-stories/process-filtration-wine-case-study,429,False,text/html,,0,,0,,0,0,,,True,,0,0,0,0,0,False,True,
https://www.atlascopco.com/en-us/compressors/news-and-stories/hallsta-paper-mill-blowers,https://www.atlascopco.com/en-us/compressors/news-and-stories/hallsta-paper-mill-blowers,429,False,text/html,,0,,0,,0,0,,,True,,0,0,0,0,0,False,True,
https://www.atlascopco.com/en-us/compressors/news-and-stories/trailer-manufacturer,https://www.atlascopco.com/en-us/compressors/news-and-stories/trailer-manufacturer,429,False,text/html,,0,,0,,0,0,,,True,,0,0,0,0,0,False,True,
https://www.atlascopco.com/en-us/compressors/news-and-stories/bearing-manufacturer,https://www.atlascopco.com/en-us/compressors/news-and-stories/bearing-manufacturer,429,False,text/html,,0,,0,,0,0,,,True,,0,0,0,0,0,False,True,
https://www.atlascopco.com/en-us/compressors/news-and-stories/food-manufacturer,https://www.atlascopco.com/en-us/compressors/news-and-stories/food-manufacturer,429,False,text/html,,0,,0,,0,0,,,True,,0,0,0,0,0,False,True,
https://www.atlascopco.com/en-us/compressors/news-and-stories/pharmaceutical-customer,https://www.atlascopco.com/en-us/compressors/news-and-stories/pharmaceutical-customer,429,False,text/html,,0,,0,,0,0,,,True,,0,0,0,0,0,False,True,
https://www.atlascopco.com/en-us/compressors/news-and-stories/dairy-case-study,https://www.atlascopco.com/en-us/compressors/news-and-stories/dairy-case-study,429,False,text/html,,0,,0,,0,0,,,True,,0,0,0,0,0,False,True,
https://www.atlascopco.com/en-us/compressors/news-and-stories/technical-ceramic,https://www.atlascopco.com/en-us/compressors/news-and-stories/technical-ceramic,429,False,text/html,,0,,0,,0,0,,,True,,0,0,0,0,0,False,True,
https://www.atlascopco.com/en-us/compressors/news-and-stories/cement-manufacturer,https://www.atlascopco.com/en-us/compressors/news-and-stories/cement-manufacturer,429,False,text/html,,0,,0,,0,0,,,True,,0,0,0,0,0,False,True,
https://www.atlascopco.com/en-us/compressors/news-and-stories/cement-factory,https://www.atlascopco.com/en-us/compressors/news-and-stories/cement-factory,429,False,text/html,,0,,0,,0,0,,,True,,0,0,0,0,0,False,True,
https://www.atlascopco.com/en-us/compressors/news-and-stories/insulation-supplier,https://www.atlascopco.com/en-us/compressors/news-and-stories/insulation-supplier,429,False,text/html,,0,,0,,0,0,,,True,,0,0,0,0,0,False,True,
https://www.atlascopco.com/en-us/compressors/news-and-stories/semiconductor-manufacturer,https://www.atlascopco.com/en-us/compressors/news-and-stories/semiconductor-manufacturer,429,False,text/html,,0,,0,,0,0,,,True,,0,0,0,0,0,False,True,
https://www.atlascopco.com/en-us/compressors/news-and-stories/driving-finland-hydrogen-economy-business-case,https://www.atlascopco.com/en-us/compressors/news-and-stories/driving-finland-hydrogen-economy-business-case,429,False,text/html,,0,,0,,0,0,,,True,,0,0,0,0,0,False,True,
https://www.atlascopco.com/en-us/compressors/news-and-stories/cardboard-packaging-producer,https://www.atlascopco.com/en-us/compressors/news-and-stories/cardboard-packaging-producer,429,False,text/html,,0,,0,,0,0,,,True,,0,0,0,0,0,False,True,
https://www.atlascopco.com/en-us/compressors/news-and-stories/fmcg-producer,https://www.atlascopco.com/en-us/compressors/news-and-stories/fmcg-producer,429,False,text/html,,0,,0,,0,0,,,True,,0,0,0,0,0,False,True,
https://www.atlascopco.com/en-us/compressors/news-and-stories/glass-producer,https://www.atlascopco.com/en-us/compressors/news-and-stories/glass-producer,429,False,text/html,,0,,0,,0,0,,,True,,0,0,0,0,0,False,True,
https://www.atlascopco.com/en-us/compressors/news-and-stories/food-beverage-manufacturer,https://www.atlascopco.com/en-us/compressors/news-and-stories/food-beverage-manufacturer,429,False,text/html,,0,,0,,0,0,,,True,,0,0,0,0,0,False,True,
https://www.atlascopco.com/en-us/compressors/news-and-stories/local-electricity-firm,https://www.atlascopco.com/en-us/compressors/news-and-stories/local-electricity-firm,429,False,text/html,,0,,0,,0,0,,,True,,0,0,0,0,0,False,True,
https://www.atlascopco.com/en-us/compressors/news-and-stories/packaging-producer,https://www.atlascopco.com/en-us/compressors/news-and-stories/packaging-producer,429,False,text/html,,0,,0,,0,0,,,True,,0,0,0,0,0,False,True,
https://www.atlascopco.com/en-us/compressors/news-and-stories/diesel-engine-manufacturer,https://www.atlascopco.com/en-us/compressors/news-and-stories/diesel-engine-manufacturer,429,False,text/html,,0,,0,,0,0,,,True,,0,0,0,0,0,False,True,
https://www.atlascopco.com/en-us/compressors/news-and-stories/food-and-beverage-manufacturer,https://www.atlascopco.com/en-us/compressors/news-and-stories/food-and-beverage-manufacturer,429,False,text/html,,0,,0,,0,0,,,True,,0,0,0,0,0,False,True,
https://www.atlascopco.com/en-us/compressors/news-and-stories/automotive-company,https://www.atlascopco.com/en-us/compressors/news-and-stories/automotive-company,429,False,text/html,,0,,0,,0,0,,,True,,0,0,0,0,0,False,True,
https://www.atlascopco.com/en-us/compressors/news-and-stories/corrugated-sheets-manufacturer,https://www.atlascopco.com/en-us/compressors/news-and-stories/corrugated-sheets-manufacturer,429,False,text/html,,0,,0,,0,0,,,True,,0,0,0,0,0,False,True,
https://www.atlascopco.com/en-us/compressors/news-and-stories/ev-battery-manufacturer,https://www.atlascopco.com/en-us/compressors/news-and-stories/ev-battery-manufacturer,429,False,text/html,,0,,0,,0,0,,,True,,0,0,0,0,0,False,True,
https://www.atlascopco.com/en-us/compressors/news-and-stories/marine-case-study-condensate-treatment,https://www.atlascopco.com/en-us/compressors/news-and-stories/marine-case-study-condensate-treatment,429,False,text/html,,0,,0,,0,0,,,True,,0,0,0,0,0,False,True,
https://www.atlascopco.com/en-us/compressors/cagi-data-sheets,https://www.atlascopco.com/en-us/compressors/cagi-data-sheets,429,False,text/html,,0,,0,,0,0,,,True,,0,0,0,0,0,False,True,
https://www.atlascopco.com/en-us/compressors/find-your-representative,https://www.atlascopco.com/en-us/compressors/find-your-representative,429,False,text/html,,0,,0,,0,0,,,True,,0,0,0,0,0,False,True,
https://www.atlascopco.com/en-us/compressors/customer-stories,https://www.atlascopco.com/en-us/compressors/customer-stories,429,False,text/html,,0,,0,,0,0,,,True,,0,0,0,0,0,False,True,
https://www.atlascopco.com/en-us/compressors/customer-stories/customer-story-cbs-manufacturing,https://www.atlascopco.com/en-us/compressors/customer-stories/customer-story-cbs-manufacturing,429,False,text/html,,0,,0,,0,0,,,True,,0,0,0,0,0,False,True,
https://www.atlascopco.com/en-us/compressors/customer-stories/customer-story-castle-medical,https://www.atlascopco.com/en-us/compressors/customer-stories/customer-story-castle-medical,429,False,text/html,,0,,0,,0,0,,,True,,0,0,0,0,0,False,True,
https://www.atlascopco.com/en-us/compressors/customer-stories/customer-story-relm-west-labels,https://www.atlascopco.com/en-us/compressors/customer-stories/customer-story-relm-west-labels,429,False,text/html,,0,,0,,0,0,,,True,,0,0,0,0,0,False,True,
https://www.atlascopco.com/en-us/compressors/customer-stories/customer-story-brachs-confections,https://www.atlascopco.com/en-us/compressors/customer-stories/customer-story-brachs-confections,429,False,text/html,,0,,0,,0,0,,,True,,0,0,0,0,0,False,True,
https://www.atlascopco.com/en-us/compressors/customer-stories/customer-story-legion-brewery,https://www.atlascopco.com/en-us/compressors/customer-stories/customer-story-legion-brewery,429,False,text/html,,0,,0,,0,0,,,True,,0,0,0,0,0,False,True,
https://www.atlascopco.com/en-us/compressors/customer-stories/bogi-garage-customer-story,https://www.atlascopco.com/en-us/compressors/customer-stories/bogi-garage-customer-story,429,False,text/html,,0,,0,,0,0,,,True,,0,0,0,0,0,False,True,
https://www.atlascopco.com/en-us/compressors/customer-stories/customer-story-sara-lee,https://www.atlascopco.com/en-us/compressors/customer-stories/customer-story-sara-lee,429,False,text/html,,0,,0,,0,0,,,True,,0,0,0,0,0,False,True,
https://www.atlascopco.com/en-us/compressors/customer-stories/rick-dore-customer-story,https://www.atlascopco.com/en-us/compressors/customer-stories/rick-dore-customer-story,429,False,text/html,,0,,0,,0,0,,,True,,0,0,0,0,0,False,True,
https://www.atlascopco.com/en-us/compressors/customer-stories/customer-story-quotes,https://www.atlascopco.com/en-us/compressors/customer-stories/customer-story-quotes,429,False,text/html,,0,,0,,0,0,,,True,,0,0,0,0,0,False,True,
https://www.atlascopco.com/en-us/compressors/customer-stories/ampal-customer-story,https://www.atlascopco.com/en-us/compressors/customer-stories/ampal-customer-story,429,False,text/html,,0,,0,,0,0,,,True,,0,0,0,0,0,False,True,
https://www.atlascopco.com/en-us/compressors/campaigns-special-offers/turbomachinery-supplier,https://www.atlascopco.com/en-us/compressors/campaigns-special-offers/turbomachinery-supplier,429,False,text/html,,0,,0,,0,0,,,True,,0,0,0,0,0,False,True,
https://www.atlascopco.com/en-us/compressors/campaigns-special-offers/turbomachinery-supplier/residue-gas-compressors,https://www.atlascopco.com/en-us/compressors/campaigns-special-offers/turbomachinery-supplier/residue-gas-compressors,429,False,text/html,,0,,0,,0,0,,,True,,0,0,0,0,0,False,True,
https://www.atlascopco.com/en-us/compressors/campaigns-special-offers/turbomachinery-supplier/expanders,https://www.atlascopco.com/en-us/compressors/campaigns-special-offers/turbomachinery-supplier/expanders,429,False,text/html,,0,,0,,0,0,,,True,,0,0,0,0,0,False,True,
https://www.atlascopco.com/en-us/compressors/contact-number,https://www.atlascopco.com/en-us/compressors/contact-number,429,False,text/html,,0,,0,,0,0,,,True,,0,0,0,0,0,False,True,
https://www.atlascopco.com/en-us/compressors/information/commercial-air-compressor,https://www.atlascopco.com/en-us/compressors/information/commercial-air-compressor,429,False,text/html,,0,,0,,0,0,,,True,,0,0,0,0,0,False,True,
https://www.atlascopco.com/en-us/compressors/contact-number/authorized-partners,https://www.atlascopco.com/en-us/compressors/contact-number/authorized-partners,429,False,text/html,,0,,0,,0,0,,,True,,0,0,0,0,0,False,True,
https://www.atlascopco.com/en-us/compressors/contact-number/air-compressor-service-birmingham-alabama,https://www.atlascopco.com/en-us/compressors/contact-number/air-compressor-service-birmingham-alabama,429,False,text/html,,0,,0,,0,0,,,True,,0,0,0,0,0,False,True,
https://www.atlascopco.com/en-us/compressors/contact-number/air-compressor-service-elpaso-texas,https://www.atlascopco.com/en-us/compressors/contact-number/air-compressor-service-elpaso-texas,429,False,text/html,,0,,0,,0,0,,,True,,0,0,0,0,0,False,True,
https://www.atlascopco.com/en-us/compressors/contact-number/air-compressor-service-houston-texas,https://www.atlascopco.com/en-us/compressors/contact-number/air-compressor-service-houston-texas,429,False,text/html,,0,,0,,0,0,,,True,,0,0,0,0,0,False,True,
